year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2013,"New York, NY","16000US3651000","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",7
2014,"New York, NY","16000US3651000","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",17
2015,"New York, NY","16000US3651000","Telecommunications Technology","150305","Bachelor's Degree","5",53
2013,"New York, NY","16000US3651000","Telecommunications Technology","150305","Bachelor's Degree","5",62
2014,"New York, NY","16000US3651000","Telecommunications Technology","150305","Bachelor's Degree","5",48
2015,"New York, NY","16000US3651000","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",15
2013,"New York, NY","16000US3651000","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",20
2014,"New York, NY","16000US3651000","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",21
2015,"New York, NY","16000US3651000","Biomedical Technology","150401","Bachelor's Degree","5",2
2013,"New York, NY","16000US3651000","Biomedical Technology","150401","Bachelor's Degree","5",9
2014,"New York, NY","16000US3651000","Biomedical Technology","150401","Bachelor's Degree","5",8
2015,"New York, NY","16000US3651000","Mechanical Engineering Technology","150805","Bachelor's Degree","5",54
2013,"New York, NY","16000US3651000","Mechanical Engineering Technology","150805","Bachelor's Degree","5",36
2014,"New York, NY","16000US3651000","Mechanical Engineering Technology","150805","Bachelor's Degree","5",26
2015,"New York, NY","16000US3651000","Construction Engineering Technology","151001","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Computer Engineering Technology","151201","Bachelor's Degree","5",77
2013,"New York, NY","16000US3651000","Computer Engineering Technology","151201","Bachelor's Degree","5",68
2014,"New York, NY","16000US3651000","Computer Engineering Technology","151201","Bachelor's Degree","5",76
2013,"New York, NY","16000US3651000","Engineering & Industrial Management","151501","Bachelor's Degree","5",28
2015,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",14
2013,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",33
2014,"New York, NY","16000US3651000","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",19
2015,"New York, NY","16000US3651000","Linguistics","160102","Bachelor's Degree","5",58
2013,"New York, NY","16000US3651000","Linguistics","160102","Bachelor's Degree","5",57
2014,"New York, NY","16000US3651000","Linguistics","160102","Bachelor's Degree","5",59
2015,"New York, NY","16000US3651000","Comparative Literature","160104","Bachelor's Degree","5",41
2013,"New York, NY","16000US3651000","Comparative Literature","160104","Bachelor's Degree","5",74
2014,"New York, NY","16000US3651000","Comparative Literature","160104","Bachelor's Degree","5",46
2015,"New York, NY","16000US3651000","Chinese Language & Literature","160301","Bachelor's Degree","5",36
2013,"New York, NY","16000US3651000","Chinese Language & Literature","160301","Bachelor's Degree","5",24
2014,"New York, NY","16000US3651000","Chinese Language & Literature","160301","Bachelor's Degree","5",24
2015,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",9
2013,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",14
2014,"New York, NY","16000US3651000","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",17
2015,"New York, NY","16000US3651000","Russian Language & Literature","160402","Bachelor's Degree","5",10
2013,"New York, NY","16000US3651000","Russian Language & Literature","160402","Bachelor's Degree","5",14
2014,"New York, NY","16000US3651000","Russian Language & Literature","160402","Bachelor's Degree","5",11
2014,"New York, NY","16000US3651000","General Germanic Languages, Literatures, & Linguistics","160500","Bachelor's Degree","5",2
2015,"New York, NY","16000US3651000","German Language & Literature","160501","Bachelor's Degree","5",25
2013,"New York, NY","16000US3651000","German Language & Literature","160501","Bachelor's Degree","5",15
2014,"New York, NY","16000US3651000","German Language & Literature","160501","Bachelor's Degree","5",18
2015,"New York, NY","16000US3651000","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",42
2013,"New York, NY","16000US3651000","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",30
2014,"New York, NY","16000US3651000","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",30
2015,"New York, NY","16000US3651000","French Language & Literature","160901","Bachelor's Degree","5",77
2013,"New York, NY","16000US3651000","French Language & Literature","160901","Bachelor's Degree","5",134
2014,"New York, NY","16000US3651000","French Language & Literature","160901","Bachelor's Degree","5",85
2015,"New York, NY","16000US3651000","Italian Language & Literature","160902","Bachelor's Degree","5",24
2013,"New York, NY","16000US3651000","Italian Language & Literature","160902","Bachelor's Degree","5",44
2014,"New York, NY","16000US3651000","Italian Language & Literature","160902","Bachelor's Degree","5",42
2013,"New York, NY","16000US3651000","Portuguese Language & Literature","160904","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Bachelor's Degree","5",197
2013,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Bachelor's Degree","5",215
2014,"New York, NY","16000US3651000","Spanish Language & Literature","160905","Bachelor's Degree","5",207
2015,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Bachelor's Degree","5",2
2013,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Bachelor's Degree","5",43
2014,"New York, NY","16000US3651000","Hebrew Language & Literature","161102","Bachelor's Degree","5",46
2015,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Bachelor's Degree","5",32
2013,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Bachelor's Degree","5",25
2014,"New York, NY","16000US3651000","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Bachelor's Degree","5",23
2015,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",40
2013,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",43
2014,"New York, NY","16000US3651000","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",36
2015,"New York, NY","16000US3651000","Ancient/Classical Greek Language & Literature","161202","Bachelor's Degree","5",3
2014,"New York, NY","16000US3651000","Ancient/Classical Greek Language & Literature","161202","Bachelor's Degree","5",3
2015,"New York, NY","16000US3651000","Latin Language & Literature","161203","Bachelor's Degree","5",2
2013,"New York, NY","16000US3651000","Latin Language & Literature","161203","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Latin Language & Literature","161203","Bachelor's Degree","5",1
2015,"New York, NY","16000US3651000","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",1
2013,"New York, NY","16000US3651000","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",15
2015,"New York, NY","16000US3651000","General Family & Consumer Sciences","190101","Bachelor's Degree","5",31
2013,"New York, NY","16000US3651000","General Family & Consumer Sciences","190101","Bachelor's Degree","5",72
2014,"New York, NY","16000US3651000","General Family & Consumer Sciences","190101","Bachelor's Degree","5",48
2015,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Bachelor's Degree","5",67
2013,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Bachelor's Degree","5",68
2014,"New York, NY","16000US3651000","General Food, Nutrition, & Wellness Studies","190501","Bachelor's Degree","5",86
2015,"New York, NY","16000US3651000","Facilities Planning & Management","190604","Bachelor's Degree","5",28
2013,"New York, NY","16000US3651000","Facilities Planning & Management","190604","Bachelor's Degree","5",31
2014,"New York, NY","16000US3651000","Facilities Planning & Management","190604","Bachelor's Degree","5",28
2015,"New York, NY","16000US3651000","General Human Development & Family Studies","190701","Bachelor's Degree","5",15
2013,"New York, NY","16000US3651000","General Human Development & Family Studies","190701","Bachelor's Degree","5",11
2014,"New York, NY","16000US3651000","General Human Development & Family Studies","190701","Bachelor's Degree","5",20
2015,"New York, NY","16000US3651000","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",53
2013,"New York, NY","16000US3651000","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",66
2014,"New York, NY","16000US3651000","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",49
2015,"New York, NY","16000US3651000","General Legal Studies","220000","Bachelor's Degree","5",168
2013,"New York, NY","16000US3651000","General Legal Studies","220000","Bachelor's Degree","5",191
2014,"New York, NY","16000US3651000","General Legal Studies","220000","Bachelor's Degree","5",195
2015,"New York, NY","16000US3651000","Pre-Law Studies","220001","Bachelor's Degree","5",16
2013,"New York, NY","16000US3651000","Pre-Law Studies","220001","Bachelor's Degree","5",6
2014,"New York, NY","16000US3651000","Pre-Law Studies","220001","Bachelor's Degree","5",10
2015,"New York, NY","16000US3651000","Paralegal","220302","Bachelor's Degree","5",43
2013,"New York, NY","16000US3651000","Paralegal","220302","Bachelor's Degree","5",50
2014,"New York, NY","16000US3651000","Paralegal","220302","Bachelor's Degree","5",44
2015,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Bachelor's Degree","5",25
2013,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Bachelor's Degree","5",7
2014,"New York, NY","16000US3651000","Other Legal Professions & Studies","229999","Bachelor's Degree","5",13
2015,"New York, NY","16000US3651000","General English Language & Literature","230101","Bachelor's Degree","5",1379
2013,"New York, NY","16000US3651000","General English Language & Literature","230101","Bachelor's Degree","5",1591
2014,"New York, NY","16000US3651000","General English Language & Literature","230101","Bachelor's Degree","5",1439
2015,"New York, NY","16000US3651000","Creative Writing","231302","Bachelor's Degree","5",99
2013,"New York, NY","16000US3651000","Creative Writing","231302","Bachelor's Degree","5",98
2014,"New York, NY","16000US3651000","Creative Writing","231302","Bachelor's Degree","5",100
2015,"New York, NY","16000US3651000","Professional, Technical, Business, & Scientific Writing","231303","Bachelor's Degree","5",10
2013,"New York, NY","16000US3651000","Professional, Technical, Business, & Scientific Writing","231303","Bachelor's Degree","5",12
2014,"New York, NY","16000US3651000","Professional, Technical, Business, & Scientific Writing","231303","Bachelor's Degree","5",15
2015,"New York, NY","16000US3651000","Rhetoric & Composition","231304","Bachelor's Degree","5",100
2013,"New York, NY","16000US3651000","Rhetoric & Composition","231304","Bachelor's Degree","5",88
2014,"New York, NY","16000US3651000","Rhetoric & Composition","231304","Bachelor's Degree","5",102
2015,"New York, NY","16000US3651000","General Literature","231401","Bachelor's Degree","5",87
2013,"New York, NY","16000US3651000","General Literature","231401","Bachelor's Degree","5",74
2014,"New York, NY","16000US3651000","General Literature","231401","Bachelor's Degree","5",81
2015,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Bachelor's Degree","5",150
2013,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Bachelor's Degree","5",201
2014,"New York, NY","16000US3651000","British & Commonwealth English Literature","231404","Bachelor's Degree","5",141
2015,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1077
2013,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1498
2014,"New York, NY","16000US3651000","Liberal Arts & Sciences","240101","Bachelor's Degree","5",1157
2015,"New York, NY","16000US3651000","General Studies","240102","Bachelor's Degree","5",12
2013,"New York, NY","16000US3651000","General Studies","240102","Bachelor's Degree","5",3
2014,"New York, NY","16000US3651000","General Studies","240102","Bachelor's Degree","5",25
2015,"New York, NY","16000US3651000","Humanistic Studies","240103","Bachelor's Degree","5",125
2013,"New York, NY","16000US3651000","Humanistic Studies","240103","Bachelor's Degree","5",123
2014,"New York, NY","16000US3651000","Humanistic Studies","240103","Bachelor's Degree","5",156
2015,"New York, NY","16000US3651000","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",59
2013,"New York, NY","16000US3651000","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",37
2014,"New York, NY","16000US3651000","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",38
2015,"New York, NY","16000US3651000","General Biological Sciences","260101","Bachelor's Degree","5",1449
2013,"New York, NY","16000US3651000","General Biological Sciences","260101","Bachelor's Degree","5",1300
2014,"New York, NY","16000US3651000","General Biological Sciences","260101","Bachelor's Degree","5",1334
2015,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Bachelor's Degree","5",50
2013,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Bachelor's Degree","5",55
2014,"New York, NY","16000US3651000","General Biomedical Sciences","260102","Bachelor's Degree","5",53
2015,"New York, NY","16000US3651000","Biochemistry","260202","Bachelor's Degree","5",80
2013,"New York, NY","16000US3651000","Biochemistry","260202","Bachelor's Degree","5",77
2014,"New York, NY","16000US3651000","Biochemistry","260202","Bachelor's Degree","5",103
2015,"New York, NY","16000US3651000","Biophysics","260203","Bachelor's Degree","5",6
2013,"New York, NY","16000US3651000","Biophysics","260203","Bachelor's Degree","5",5
2014,"New York, NY","16000US3651000","Biophysics","260203","Bachelor's Degree","5",2
2015,"New York, NY","16000US3651000","Molecular Biology","260204","Bachelor's Degree","5",7
2013,"New York, NY","16000US3651000","Molecular Biology","260204","Bachelor's Degree","5",4
2014,"New York, NY","16000US3651000","Molecular Biology","260204","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Biochemistry & Molecular Biology","260210","Bachelor's Degree","5",30
2013,"New York, NY","16000US3651000","Biochemistry & Molecular Biology","260210","Bachelor's Degree","5",25
2014,"New York, NY","16000US3651000","Biochemistry & Molecular Biology","260210","Bachelor's Degree","5",18
2015,"New York, NY","16000US3651000","General Microbiology","260502","Bachelor's Degree","5",10
2013,"New York, NY","16000US3651000","General Microbiology","260502","Bachelor's Degree","5",10
2014,"New York, NY","16000US3651000","General Microbiology","260502","Bachelor's Degree","5",7
2015,"New York, NY","16000US3651000","Pharmacology","261001","Bachelor's Degree","5",17
2013,"New York, NY","16000US3651000","Pharmacology","261001","Bachelor's Degree","5",7
2014,"New York, NY","16000US3651000","Pharmacology","261001","Bachelor's Degree","5",7
2015,"New York, NY","16000US3651000","Toxicology","261004","Bachelor's Degree","5",8
2013,"New York, NY","16000US3651000","Toxicology","261004","Bachelor's Degree","5",14
2014,"New York, NY","16000US3651000","Toxicology","261004","Bachelor's Degree","5",9
2015,"New York, NY","16000US3651000","Bioinformatics","261103","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Biotechnology","261201","Bachelor's Degree","5",11
2013,"New York, NY","16000US3651000","Biotechnology","261201","Bachelor's Degree","5",9
2014,"New York, NY","16000US3651000","Biotechnology","261201","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Ecology","261301","Bachelor's Degree","5",47
2013,"New York, NY","16000US3651000","Ecology","261301","Bachelor's Degree","5",53
2014,"New York, NY","16000US3651000","Ecology","261301","Bachelor's Degree","5",49
2015,"New York, NY","16000US3651000","Environmental Biology","261305","Bachelor's Degree","5",4
2013,"New York, NY","16000US3651000","Environmental Biology","261305","Bachelor's Degree","5",2
2014,"New York, NY","16000US3651000","Environmental Biology","261305","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Neuroscience","261501","Bachelor's Degree","5",137
2013,"New York, NY","16000US3651000","Neuroscience","261501","Bachelor's Degree","5",123
2014,"New York, NY","16000US3651000","Neuroscience","261501","Bachelor's Degree","5",122
2015,"New York, NY","16000US3651000","General Mathematics","270101","Bachelor's Degree","5",495
2013,"New York, NY","16000US3651000","General Mathematics","270101","Bachelor's Degree","5",497
2014,"New York, NY","16000US3651000","General Mathematics","270101","Bachelor's Degree","5",509
2015,"New York, NY","16000US3651000","Other Mathematics","270199","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Other Mathematics","270199","Bachelor's Degree","5",1
2015,"New York, NY","16000US3651000","General Applied Mathematics","270301","Bachelor's Degree","5",67
2013,"New York, NY","16000US3651000","General Applied Mathematics","270301","Bachelor's Degree","5",83
2014,"New York, NY","16000US3651000","General Applied Mathematics","270301","Bachelor's Degree","5",68
2015,"New York, NY","16000US3651000","Computational & Applied Mathematics","270304","Bachelor's Degree","5",4
2013,"New York, NY","16000US3651000","Computational & Applied Mathematics","270304","Bachelor's Degree","5",4
2014,"New York, NY","16000US3651000","Computational & Applied Mathematics","270304","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Financial Mathematics","270305","Bachelor's Degree","5",2
2013,"New York, NY","16000US3651000","Financial Mathematics","270305","Bachelor's Degree","5",4
2014,"New York, NY","16000US3651000","Financial Mathematics","270305","Bachelor's Degree","5",2
2015,"New York, NY","16000US3651000","General Statistics","270501","Bachelor's Degree","5",48
2013,"New York, NY","16000US3651000","General Statistics","270501","Bachelor's Degree","5",26
2014,"New York, NY","16000US3651000","General Statistics","270501","Bachelor's Degree","5",36
2015,"New York, NY","16000US3651000","Other Mathematics & Statistics","279999","Bachelor's Degree","5",63
2013,"New York, NY","16000US3651000","Other Mathematics & Statistics","279999","Bachelor's Degree","5",27
2014,"New York, NY","16000US3651000","Other Mathematics & Statistics","279999","Bachelor's Degree","5",38
2015,"New York, NY","16000US3651000","General Interdisciplinary Studies","300000","Bachelor's Degree","5",276
2013,"New York, NY","16000US3651000","General Interdisciplinary Studies","300000","Bachelor's Degree","5",28
2014,"New York, NY","16000US3651000","General Interdisciplinary Studies","300000","Bachelor's Degree","5",328
2015,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Bachelor's Degree","5",113
2013,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Bachelor's Degree","5",49
2014,"New York, NY","16000US3651000","Biological & Physical Sciences","300101","Bachelor's Degree","5",47
2015,"New York, NY","16000US3651000","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",3
2013,"New York, NY","16000US3651000","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",3
2014,"New York, NY","16000US3651000","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",2
2015,"New York, NY","16000US3651000","Mathematics & Computer Science","300801","Bachelor's Degree","5",12
2013,"New York, NY","16000US3651000","Mathematics & Computer Science","300801","Bachelor's Degree","5",5
2014,"New York, NY","16000US3651000","Mathematics & Computer Science","300801","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Biopsychology","301001","Bachelor's Degree","5",13
2013,"New York, NY","16000US3651000","Biopsychology","301001","Bachelor's Degree","5",5
2014,"New York, NY","16000US3651000","Biopsychology","301001","Bachelor's Degree","5",18
2015,"New York, NY","16000US3651000","Gerontology","301101","Bachelor's Degree","5",6
2013,"New York, NY","16000US3651000","Gerontology","301101","Bachelor's Degree","5",8
2014,"New York, NY","16000US3651000","Gerontology","301101","Bachelor's Degree","5",6
2015,"New York, NY","16000US3651000","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",5
2013,"New York, NY","16000US3651000","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Natural Sciences","301801","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Nutrition Sciences","301901","Bachelor's Degree","5",1
2015,"New York, NY","16000US3651000","International & Global Studies","302001","Bachelor's Degree","5",46
2013,"New York, NY","16000US3651000","International & Global Studies","302001","Bachelor's Degree","5",8
2014,"New York, NY","16000US3651000","International & Global Studies","302001","Bachelor's Degree","5",37
2015,"New York, NY","16000US3651000","Ancient Civilization Studies","302201","Bachelor's Degree","5",2
2013,"New York, NY","16000US3651000","Ancient Civilization Studies","302201","Bachelor's Degree","5",2
2014,"New York, NY","16000US3651000","Ancient Civilization Studies","302201","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Cultural Studies, Critical Theory, & Analysis","302601","Bachelor's Degree","5",11
2013,"New York, NY","16000US3651000","Cultural Studies, Critical Theory, & Analysis","302601","Bachelor's Degree","5",9
2014,"New York, NY","16000US3651000","Cultural Studies, Critical Theory, & Analysis","302601","Bachelor's Degree","5",9
2015,"New York, NY","16000US3651000","Sustainability Studies","303301","Bachelor's Degree","5",53
2013,"New York, NY","16000US3651000","Sustainability Studies","303301","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Sustainability Studies","303301","Bachelor's Degree","5",52
2015,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Bachelor's Degree","5",106
2013,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Bachelor's Degree","5",126
2014,"New York, NY","16000US3651000","Other Multidisciplinary Studies","309999","Bachelor's Degree","5",112
2015,"New York, NY","16000US3651000","Parks, Recreation, & Leisure Studies","310101","Bachelor's Degree","5",8
2013,"New York, NY","16000US3651000","Parks, Recreation, & Leisure Studies","310101","Bachelor's Degree","5",12
2014,"New York, NY","16000US3651000","Parks, Recreation, & Leisure Studies","310101","Bachelor's Degree","5",7
2015,"New York, NY","16000US3651000","General Parks, Recreation, & Leisure Facilities Management","310301","Bachelor's Degree","5",35
2013,"New York, NY","16000US3651000","General Parks, Recreation, & Leisure Facilities Management","310301","Bachelor's Degree","5",20
2014,"New York, NY","16000US3651000","General Parks, Recreation, & Leisure Facilities Management","310301","Bachelor's Degree","5",39
2015,"New York, NY","16000US3651000","General Health & Physical Education","310501","Bachelor's Degree","5",3
2013,"New York, NY","16000US3651000","General Health & Physical Education","310501","Bachelor's Degree","5",17
2014,"New York, NY","16000US3651000","General Health & Physical Education","310501","Bachelor's Degree","5",18
2015,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Bachelor's Degree","5",103
2013,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Bachelor's Degree","5",122
2014,"New York, NY","16000US3651000","Sport & Fitness Management","310504","Bachelor's Degree","5",119
2015,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Bachelor's Degree","5",118
2013,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Bachelor's Degree","5",102
2014,"New York, NY","16000US3651000","Kinesiology & Exercise Science","310505","Bachelor's Degree","5",122
2015,"New York, NY","16000US3651000","General Philosophy & Religious Studies","380001","Bachelor's Degree","5",9
2013,"New York, NY","16000US3651000","General Philosophy & Religious Studies","380001","Bachelor's Degree","5",9
2014,"New York, NY","16000US3651000","General Philosophy & Religious Studies","380001","Bachelor's Degree","5",12
2015,"New York, NY","16000US3651000","Philosophy","380101","Bachelor's Degree","5",307
2013,"New York, NY","16000US3651000","Philosophy","380101","Bachelor's Degree","5",355
2014,"New York, NY","16000US3651000","Philosophy","380101","Bachelor's Degree","5",291
2015,"New York, NY","16000US3651000","Other Philosophy","380199","Bachelor's Degree","5",3
2013,"New York, NY","16000US3651000","Other Philosophy","380199","Bachelor's Degree","5",3
2014,"New York, NY","16000US3651000","Other Philosophy","380199","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Religious Studies","380201","Bachelor's Degree","5",75
2013,"New York, NY","16000US3651000","Religious Studies","380201","Bachelor's Degree","5",74
2014,"New York, NY","16000US3651000","Religious Studies","380201","Bachelor's Degree","5",105
2015,"New York, NY","16000US3651000","Judaic Studies","380206","Bachelor's Degree","5",62
2013,"New York, NY","16000US3651000","Judaic Studies","380206","Bachelor's Degree","5",57
2014,"New York, NY","16000US3651000","Judaic Studies","380206","Bachelor's Degree","5",56
2015,"New York, NY","16000US3651000","Other Philosophy & Religious Studies","389999","Bachelor's Degree","5",15
2013,"New York, NY","16000US3651000","Other Philosophy & Religious Studies","389999","Bachelor's Degree","5",26
2014,"New York, NY","16000US3651000","Other Philosophy & Religious Studies","389999","Bachelor's Degree","5",23
2015,"New York, NY","16000US3651000","Religious Education","390401","Bachelor's Degree","5",17
2013,"New York, NY","16000US3651000","Religious Education","390401","Bachelor's Degree","5",33
2014,"New York, NY","16000US3651000","Religious Education","390401","Bachelor's Degree","5",26
2015,"New York, NY","16000US3651000","Theological Studies","390601","Bachelor's Degree","5",84
2013,"New York, NY","16000US3651000","Theological Studies","390601","Bachelor's Degree","5",85
2014,"New York, NY","16000US3651000","Theological Studies","390601","Bachelor's Degree","5",85
2015,"New York, NY","16000US3651000","Talmudic Studies","390606","Bachelor's Degree","5",772
2013,"New York, NY","16000US3651000","Talmudic Studies","390606","Bachelor's Degree","5",572
2014,"New York, NY","16000US3651000","Talmudic Studies","390606","Bachelor's Degree","5",689
2015,"New York, NY","16000US3651000","Physical Sciences","400101","Bachelor's Degree","5",71
2013,"New York, NY","16000US3651000","Physical Sciences","400101","Bachelor's Degree","5",59
2014,"New York, NY","16000US3651000","Physical Sciences","400101","Bachelor's Degree","5",76
2015,"New York, NY","16000US3651000","Astronomy","400201","Bachelor's Degree","5",1
2013,"New York, NY","16000US3651000","Astronomy","400201","Bachelor's Degree","5",3
2014,"New York, NY","16000US3651000","Astronomy","400201","Bachelor's Degree","5",4
2015,"New York, NY","16000US3651000","Astrophysics","400202","Bachelor's Degree","5",10
2013,"New York, NY","16000US3651000","Astrophysics","400202","Bachelor's Degree","5",4
2014,"New York, NY","16000US3651000","Astrophysics","400202","Bachelor's Degree","5",3
2015,"New York, NY","16000US3651000","General Atmospheric Sciences & Meteorology","400401","Bachelor's Degree","5",11
2013,"New York, NY","16000US3651000","General Atmospheric Sciences & Meteorology","400401","Bachelor's Degree","5",19
2014,"New York, NY","16000US3651000","General Atmospheric Sciences & Meteorology","400401","Bachelor's Degree","5",15
2015,"New York, NY","16000US3651000","General Chemistry","400501","Bachelor's Degree","5",355
2013,"New York, NY","16000US3651000","General Chemistry","400501","Bachelor's Degree","5",300
2014,"New York, NY","16000US3651000","General Chemistry","400501","Bachelor's Degree","5",322
2015,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Bachelor's Degree","5",75
2013,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Bachelor's Degree","5",62
2014,"New York, NY","16000US3651000","General Geology & Earch Science","400601","Bachelor's Degree","5",71
2015,"New York, NY","16000US3651000","General Physics","400801","Bachelor's Degree","5",127
2013,"New York, NY","16000US3651000","General Physics","400801","Bachelor's Degree","5",119
2014,"New York, NY","16000US3651000","General Physics","400801","Bachelor's Degree","5",122
2015,"New York, NY","16000US3651000","Materials Science","401001","Bachelor's Degree","5",5
2013,"New York, NY","16000US3651000","Materials Science","401001","Bachelor's Degree","5",9
2014,"New York, NY","16000US3651000","Materials Science","401001","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Other Physical Sciences","409999","Bachelor's Degree","5",11
2013,"New York, NY","16000US3651000","Other Physical Sciences","409999","Bachelor's Degree","5",68
2014,"New York, NY","16000US3651000","Other Physical Sciences","409999","Bachelor's Degree","5",90
2015,"New York, NY","16000US3651000","General Psychology","420101","Bachelor's Degree","5",4495
2013,"New York, NY","16000US3651000","General Psychology","420101","Bachelor's Degree","5",4231
2014,"New York, NY","16000US3651000","General Psychology","420101","Bachelor's Degree","5",4207
2015,"New York, NY","16000US3651000","Personality Psychology","422705","Bachelor's Degree","5",3
2013,"New York, NY","16000US3651000","Personality Psychology","422705","Bachelor's Degree","5",1
2014,"New York, NY","16000US3651000","Personality Psychology","422705","Bachelor's Degree","5",2
2015,"New York, NY","16000US3651000","Physiological Psychology & Psychobiology","422706","Bachelor's Degree","5",5
2013,"New York, NY","16000US3651000","Physiological Psychology & Psychobiology","422706","Bachelor's Degree","5",6
2014,"New York, NY","16000US3651000","Physiological Psychology & Psychobiology","422706","Bachelor's Degree","5",3
2015,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Bachelor's Degree","5",133
2013,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Bachelor's Degree","5",134
2014,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Bachelor's Degree","5",133
2015,"New York, NY","16000US3651000","Clinical Psychology","422801","Bachelor's Degree","5",5
2015,"New York, NY","16000US3651000","Industrial & Organizational Psychology","422804","Bachelor's Degree","5",20
2013,"New York, NY","16000US3651000","Industrial & Organizational Psychology","422804","Bachelor's Degree","5",18
