year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2014,"New York, NY","16000US3651000","Materials Science","401001","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Other Physical Sciences","409999","Research Doctorate","17",4
2013,"New York, NY","16000US3651000","Other Physical Sciences","409999","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Other Physical Sciences","409999","Research Doctorate","17",4
2015,"New York, NY","16000US3651000","General Psychology","420101","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","General Psychology","420101","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Developmental & Child Psychology","422703","Research Doctorate","17",17
2013,"New York, NY","16000US3651000","Developmental & Child Psychology","422703","Research Doctorate","17",14
2014,"New York, NY","16000US3651000","Developmental & Child Psychology","422703","Research Doctorate","17",20
2015,"New York, NY","16000US3651000","Experimental Psychology","422704","Research Doctorate","17",19
2013,"New York, NY","16000US3651000","Experimental Psychology","422704","Research Doctorate","17",17
2014,"New York, NY","16000US3651000","Experimental Psychology","422704","Research Doctorate","17",19
2015,"New York, NY","16000US3651000","Social Psychology","422707","Research Doctorate","17",12
2013,"New York, NY","16000US3651000","Social Psychology","422707","Research Doctorate","17",18
2014,"New York, NY","16000US3651000","Social Psychology","422707","Research Doctorate","17",13
2015,"New York, NY","16000US3651000","Psychometrics & Quantitative Psychology","422708","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","Psychometrics & Quantitative Psychology","422708","Research Doctorate","17",8
2014,"New York, NY","16000US3651000","Psychometrics & Quantitative Psychology","422708","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Research Doctorate","17",12
2013,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","Other Research & Experimental Psychology","422799","Research Doctorate","17",20
2015,"New York, NY","16000US3651000","Clinical Psychology","422801","Research Doctorate","17",117
2013,"New York, NY","16000US3651000","Clinical Psychology","422801","Research Doctorate","17",101
2014,"New York, NY","16000US3651000","Clinical Psychology","422801","Research Doctorate","17",87
2014,"New York, NY","16000US3651000","Community Psychology","422802","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Counseling Psychology","422803","Research Doctorate","17",31
2013,"New York, NY","16000US3651000","Counseling Psychology","422803","Research Doctorate","17",26
2014,"New York, NY","16000US3651000","Counseling Psychology","422803","Research Doctorate","17",30
2015,"New York, NY","16000US3651000","Industrial & Organizational Psychology","422804","Research Doctorate","17",9
2013,"New York, NY","16000US3651000","Industrial & Organizational Psychology","422804","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","Industrial & Organizational Psychology","422804","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","School Psychology","422805","Research Doctorate","17",45
2013,"New York, NY","16000US3651000","School Psychology","422805","Research Doctorate","17",35
2014,"New York, NY","16000US3651000","School Psychology","422805","Research Doctorate","17",54
2015,"New York, NY","16000US3651000","Educational Psychology","422806","Research Doctorate","17",24
2013,"New York, NY","16000US3651000","Educational Psychology","422806","Research Doctorate","17",33
2014,"New York, NY","16000US3651000","Educational Psychology","422806","Research Doctorate","17",43
2015,"New York, NY","16000US3651000","Clinical Child Psychology","422807","Research Doctorate","17",9
2013,"New York, NY","16000US3651000","Clinical Child Psychology","422807","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","Clinical Child Psychology","422807","Research Doctorate","17",4
2015,"New York, NY","16000US3651000","Environmental Psychology","422808","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","Environmental Psychology","422808","Research Doctorate","17",5
2014,"New York, NY","16000US3651000","Environmental Psychology","422808","Research Doctorate","17",13
2015,"New York, NY","16000US3651000","Forensic Psychology","422812","Research Doctorate","17",14
2013,"New York, NY","16000US3651000","Forensic Psychology","422812","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","Forensic Psychology","422812","Research Doctorate","17",10
2013,"New York, NY","16000US3651000","Other Clinical, Counseling, & Applied Psychology","422899","Research Doctorate","17",12
2014,"New York, NY","16000US3651000","Other Clinical, Counseling, & Applied Psychology","422899","Research Doctorate","17",18
2015,"New York, NY","16000US3651000","Other Psychology","429999","Research Doctorate","17",10
2013,"New York, NY","16000US3651000","Other Psychology","429999","Research Doctorate","17",24
2014,"New York, NY","16000US3651000","Other Psychology","429999","Research Doctorate","17",18
2015,"New York, NY","16000US3651000","Criminal Justice - Law Enforcement Administration","430103","Research Doctorate","17",14
2013,"New York, NY","16000US3651000","Criminal Justice - Law Enforcement Administration","430103","Research Doctorate","17",11
2014,"New York, NY","16000US3651000","Criminal Justice - Law Enforcement Administration","430103","Research Doctorate","17",8
2015,"New York, NY","16000US3651000","Public Administration","440401","Research Doctorate","17",4
2013,"New York, NY","16000US3651000","Public Administration","440401","Research Doctorate","17",7
2014,"New York, NY","16000US3651000","Public Administration","440401","Research Doctorate","17",3
2013,"New York, NY","16000US3651000","General Public Policy Analysis","440501","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Education Policy Analysis","440502","Research Doctorate","17",3
2015,"New York, NY","16000US3651000","Other Public Policy Analysis","440599","Research Doctorate","17",4
2014,"New York, NY","16000US3651000","Other Public Policy Analysis","440599","Research Doctorate","17",6
2015,"New York, NY","16000US3651000","Social Work","440701","Research Doctorate","17",31
2013,"New York, NY","16000US3651000","Social Work","440701","Research Doctorate","17",50
2014,"New York, NY","16000US3651000","Social Work","440701","Research Doctorate","17",37
2015,"New York, NY","16000US3651000","General Social Sciences","450101","Research Doctorate","17",8
2013,"New York, NY","16000US3651000","General Social Sciences","450101","Research Doctorate","17",10
2014,"New York, NY","16000US3651000","General Social Sciences","450101","Research Doctorate","17",11
2015,"New York, NY","16000US3651000","Anthropology","450201","Research Doctorate","17",35
2013,"New York, NY","16000US3651000","Anthropology","450201","Research Doctorate","17",31
2014,"New York, NY","16000US3651000","Anthropology","450201","Research Doctorate","17",50
2015,"New York, NY","16000US3651000","Cultural Anthropology","450204","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","Cultural Anthropology","450204","Research Doctorate","17",4
2015,"New York, NY","16000US3651000","Other Anthropology","450299","Research Doctorate","17",4
2013,"New York, NY","16000US3651000","Other Anthropology","450299","Research Doctorate","17",7
2014,"New York, NY","16000US3651000","Other Anthropology","450299","Research Doctorate","17",14
2015,"New York, NY","16000US3651000","General Economics","450601","Research Doctorate","17",74
2013,"New York, NY","16000US3651000","General Economics","450601","Research Doctorate","17",83
2014,"New York, NY","16000US3651000","General Economics","450601","Research Doctorate","17",65
2015,"New York, NY","16000US3651000","Econometrics & Quantitative Economics","450603","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Developmental Economics & International Development","450604","Research Doctorate","17",5
2015,"New York, NY","16000US3651000","Other Economics","450699","Research Doctorate","17",4
2013,"New York, NY","16000US3651000","Other Economics","450699","Research Doctorate","17",10
2014,"New York, NY","16000US3651000","Other Economics","450699","Research Doctorate","17",6
2015,"New York, NY","16000US3651000","General Political Science & Government","451001","Research Doctorate","17",58
2013,"New York, NY","16000US3651000","General Political Science & Government","451001","Research Doctorate","17",48
2014,"New York, NY","16000US3651000","General Political Science & Government","451001","Research Doctorate","17",60
2015,"New York, NY","16000US3651000","Other Political Science & Government","451099","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Other Political Science & Government","451099","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Sociology","451101","Research Doctorate","17",52
2013,"New York, NY","16000US3651000","Sociology","451101","Research Doctorate","17",45
2014,"New York, NY","16000US3651000","Sociology","451101","Research Doctorate","17",60
2015,"New York, NY","16000US3651000","Other Social Sciences","459999","Research Doctorate","17",5
2013,"New York, NY","16000US3651000","Other Social Sciences","459999","Research Doctorate","17",1
2014,"New York, NY","16000US3651000","Other Social Sciences","459999","Research Doctorate","17",5
2015,"New York, NY","16000US3651000","General Drama & Theater Arts","500501","Research Doctorate","17",7
2013,"New York, NY","16000US3651000","General Drama & Theater Arts","500501","Research Doctorate","17",14
2014,"New York, NY","16000US3651000","General Drama & Theater Arts","500501","Research Doctorate","17",14
2015,"New York, NY","16000US3651000","Cinematography & Film Production","500602","Research Doctorate","17",6
2013,"New York, NY","16000US3651000","Cinematography & Film Production","500602","Research Doctorate","17",10
2014,"New York, NY","16000US3651000","Cinematography & Film Production","500602","Research Doctorate","17",5
2015,"New York, NY","16000US3651000","General Fine Studio Arts","500702","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Art History, Criticism, & Conservation","500703","Research Doctorate","17",52
2013,"New York, NY","16000US3651000","Art History, Criticism, & Conservation","500703","Research Doctorate","17",60
2014,"New York, NY","16000US3651000","Art History, Criticism, & Conservation","500703","Research Doctorate","17",47
2015,"New York, NY","16000US3651000","General Music","500901","Research Doctorate","17",30
2013,"New York, NY","16000US3651000","General Music","500901","Research Doctorate","17",22
2014,"New York, NY","16000US3651000","General Music","500901","Research Doctorate","17",24
2015,"New York, NY","16000US3651000","General Music Performance","500903","Research Doctorate","17",15
2013,"New York, NY","16000US3651000","General Music Performance","500903","Research Doctorate","17",12
2014,"New York, NY","16000US3651000","General Music Performance","500903","Research Doctorate","17",5
2015,"New York, NY","16000US3651000","Music Theory & Composition","500904","Research Doctorate","17",5
2013,"New York, NY","16000US3651000","Music Theory & Composition","500904","Research Doctorate","17",5
2014,"New York, NY","16000US3651000","Music Theory & Composition","500904","Research Doctorate","17",9
2015,"New York, NY","16000US3651000","Keyboard Instruments","500907","Research Doctorate","17",4
2013,"New York, NY","16000US3651000","Keyboard Instruments","500907","Research Doctorate","17",4
2014,"New York, NY","16000US3651000","Keyboard Instruments","500907","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Stringed Instruments","500911","Research Doctorate","17",1
2014,"New York, NY","16000US3651000","Stringed Instruments","500911","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Music Technology","500913","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Music Technology","500913","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Other Visual & Performing Arts","509999","Research Doctorate","17",6
2013,"New York, NY","16000US3651000","Other Visual & Performing Arts","509999","Research Doctorate","17",8
2014,"New York, NY","16000US3651000","Other Visual & Performing Arts","509999","Research Doctorate","17",7
2013,"New York, NY","16000US3651000","Speech-Language Pathology","510203","Research Doctorate","17",1
2014,"New York, NY","16000US3651000","Speech-Language Pathology","510203","Research Doctorate","17",3
2015,"New York, NY","16000US3651000","Audiology & Speech-Language Pathology","510204","Research Doctorate","17",12
2013,"New York, NY","16000US3651000","Audiology & Speech-Language Pathology","510204","Research Doctorate","17",15
2014,"New York, NY","16000US3651000","Audiology & Speech-Language Pathology","510204","Research Doctorate","17",18
2015,"New York, NY","16000US3651000","Medical Scientist","511401","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Medical Scientist","511401","Research Doctorate","17",3
2015,"New York, NY","16000US3651000","Other Ophthalmic & Optometric Support Services","511899","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","Other Ophthalmic & Optometric Support Services","511899","Research Doctorate","17",2
2014,"New York, NY","16000US3651000","Other Ophthalmic & Optometric Support Services","511899","Research Doctorate","17",3
2015,"New York, NY","16000US3651000","Pharmaceutics & Drug Design","512003","Research Doctorate","17",14
2015,"New York, NY","16000US3651000","Pharmaceutical Sciences","512010","Research Doctorate","17",19
2013,"New York, NY","16000US3651000","Pharmaceutical Sciences","512010","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Pharmaceutical Sciences","512010","Research Doctorate","17",19
2013,"New York, NY","16000US3651000","Other Pharmacy, Pharmaceutical Sciences, & Administration","512099","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Other Pharmacy, Pharmaceutical Sciences, & Administration","512099","Research Doctorate","17",5
2015,"New York, NY","16000US3651000","General Public Health","512201","Research Doctorate","17",12
2013,"New York, NY","16000US3651000","General Public Health","512201","Research Doctorate","17",6
2014,"New York, NY","16000US3651000","General Public Health","512201","Research Doctorate","17",11
2015,"New York, NY","16000US3651000","Environmental Health","512202","Research Doctorate","17",10
2013,"New York, NY","16000US3651000","Environmental Health","512202","Research Doctorate","17",2
2014,"New York, NY","16000US3651000","Environmental Health","512202","Research Doctorate","17",11
2014,"New York, NY","16000US3651000","Occupational Therapy","512306","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Nursing Administration","513802","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","Nursing Administration","513802","Research Doctorate","17",2
2014,"New York, NY","16000US3651000","Nursing Administration","513802","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Adult Health Nurse","513803","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Nurse Midwife","513807","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Nursing School","513808","Research Doctorate","17",13
2013,"New York, NY","16000US3651000","Nursing School","513808","Research Doctorate","17",20
2014,"New York, NY","16000US3651000","Nursing School","513808","Research Doctorate","17",28
2013,"New York, NY","16000US3651000","Critical Care Nursing","513814","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Nurse Education","513817","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","Nurse Education","513817","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Geriatric Nurse","513821","Research Doctorate","17",1
2013,"New York, NY","16000US3651000","Other Health Professions & Related Clinical Sciences","519999","Research Doctorate","17",8
2015,"New York, NY","16000US3651000","General Business","520101","Research Doctorate","17",18
2013,"New York, NY","16000US3651000","General Business","520101","Research Doctorate","17",20
2014,"New York, NY","16000US3651000","General Business","520101","Research Doctorate","17",19
2015,"New York, NY","16000US3651000","General Business Administration & Management","520201","Research Doctorate","17",9
2013,"New York, NY","16000US3651000","General Business Administration & Management","520201","Research Doctorate","17",15
2014,"New York, NY","16000US3651000","General Business Administration & Management","520201","Research Doctorate","17",25
2015,"New York, NY","16000US3651000","Operations Management & Supervision","520205","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","Accounting","520301","Research Doctorate","17",3
2013,"New York, NY","16000US3651000","Accounting","520301","Research Doctorate","17",1
2014,"New York, NY","16000US3651000","Accounting","520301","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","Business & Managerial Economics","520601","Research Doctorate","17",3
2013,"New York, NY","16000US3651000","Business & Managerial Economics","520601","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","Business & Managerial Economics","520601","Research Doctorate","17",2
2015,"New York, NY","16000US3651000","General Finance","520801","Research Doctorate","17",5
2013,"New York, NY","16000US3651000","General Finance","520801","Research Doctorate","17",3
2014,"New York, NY","16000US3651000","General Finance","520801","Research Doctorate","17",3
2015,"New York, NY","16000US3651000","General Sales, Distribution, & Marketing Operations","521801","Research Doctorate","17",2
2013,"New York, NY","16000US3651000","General Sales, Distribution, & Marketing Operations","521801","Research Doctorate","17",4
2014,"New York, NY","16000US3651000","General Sales, Distribution, & Marketing Operations","521801","Research Doctorate","17",2
2014,"New York, NY","16000US3651000","Other Business, Management, Marketing, & Related Support Services","529999","Research Doctorate","17",1
2015,"New York, NY","16000US3651000","General History","540101","Research Doctorate","17",66
2013,"New York, NY","16000US3651000","General History","540101","Research Doctorate","17",65
2014,"New York, NY","16000US3651000","General History","540101","Research Doctorate","17",62
